"index";"Company";"TypeName";"Inches";"screen_type";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_model";"cpu_speed";"Ram";"Gpu";"storage_type";"primary_storage";"secondary_storage";"OpSys";"Weight";"Price"
877;"Dell";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";128;0;"Windows";1.6;59620.0
878;"Dell";"2 in 1 Convertible";15.6;"IPS Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";2.3;58288.0
879;"HP";"Netbook";12.5;"Full HD";1920;1080;0;"Intel";"Core M";1.0;8;"Intel";"SSD";512;0;"Windows";0.97;101658.0
880;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";2.04;52161.0
881;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"AMD";"Hybrid";128;1024;"Windows";2.1;26587.0
882;"Dell";"Ultrabook";13.3;"Quad HD";3200;1800;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";1024;0;"Windows";1.2;120093.0
883;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";128;0;"No OS";1.9;14419.0
884;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";2.31;37570.0
885;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";2.3;71875.0
886;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"No OS";1.96;26587.0
887;"Asus";"Notebook";13.3;"Quad HD";3200;1800;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.4;61272.0
888;"Acer";"Notebook";15.6;"Standard";1366;768;0;"AMD";"A8-Series";2.0;8;"AMD";"HDD";1024;0;"Windows";2.4;23923.0
889;"Dell";"2 in 1 Convertible";13.3;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;12;"Intel";"SSD";256;0;"Windows";1.6;69211.0
890;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.94;96916.0
891;"HP";"Ultrabook";13.3;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.11;71875.0
892;"Asus";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"HDD";1024;0;"No OS";4.0;53173.0
893;"Acer";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Pentium";1.0;4;"Intel";"HDD";500;0;"Windows";2.4;20246.0
894;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";1024;0;"Windows";2.25;29784.0
895;"Asus";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.5;95851.0
896;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"AMD";"HDD";2048;0;"Windows";2.32;52747.0
897;"HP";"Ultrabook";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";512;0;"Windows";1.48;111302.0
898;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";1.8;102777.0
899;"Dell";"Ultrabook";13.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.29;77682.0
900;"Asus";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;64;"Nvidia";"SSD";1024;0;"Windows";3.58;211788.0
901;"Acer";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.7;67133.0
902;"Dell";"2 in 1 Convertible";13.3;"Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.62;42518.0
903;"Dell";"Gaming";15.6;"4K";3840;2160;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";3.21;70809.0
904;"HP";"Notebook";13.3;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.34;63350.0
905;"Apple";"Ultrabook";12.0;"IPS Retina";2304;1440;0;"Intel";"Core M";1.0;8;"Intel";"SSD";256;0;"macOS";0.92;69264.0
906;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";2.06;25680.0
907;"Toshiba";"Notebook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";128;0;"Windows";1.05;68465.0
908;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"HDD";1024;0;"No OS";2.5;54186.0
909;"Dell";"Ultrabook";13.3;"Quad HD";3200;1800;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.29;119347.0
910;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";2.07;48485.0
911;"Toshiba";"Ultrabook";13.3;"Standard";1366;768;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.2;58342.0
912;"Lenovo";"2 in 1 Convertible";13.3;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.37;103896.0
913;"Acer";"Notebook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.56;48059.0
914;"Dell";"Workstation";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.23;94732.0
915;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";2.38;56210.0
916;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"AMD";"HDD";1024;0;"No OS";2.2;25521.0
917;"Toshiba";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";2.0;73953.0
918;"Lenovo";"Notebook";13.3;"IPS Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"Intel";"SSD";180;0;"Windows";1.44;39161.0
919;"Samsung";"Ultrabook";15.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";256;0;"Windows";1.23;98515.0
920;"Dell";"Ultrabook";12.5;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.6;90043.0
921;"Asus";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Pentium";1.0;4;"Intel";"HDD";1024;0;"Linux";2.0;21258.0
922;"Xiaomi";"Ultrabook";13.3;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";1.28;49817.0
923;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Nvidia";"Hybrid";128;1024;"Windows";2.18;48618.0
924;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";2.04;44702.0
925;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"SSD";128;0;"Windows";2.18;29144.0
926;"HP";"2 in 1 Convertible";13.3;"Full HD";1920;1080;1;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";1.28;90576.0
927;"HP";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.64;41505.0
928;"HP";"2 in 1 Convertible";15.6;"Standard";1366;768;1;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";2.3;36486.0
929;"Toshiba";"Notebook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";128;0;"Windows";1.2;63670.0
930;"Asus";"Notebook";14.1;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";32;0;"Windows";1.65;18541.0
931;"Lenovo";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.2;35644.0
932;"HP";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";1.48;58607.0
933;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Pentium";1.0;4;"Intel";"HDD";500;0;"Windows";2.2;19660.0
934;"HP";"2 in 1 Convertible";13.3;"Full HD";1920;1080;1;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";1.28;95851.0
935;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";1.95;64202.0
936;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"AMD";"HDD";1024;0;"Linux";2.18;24280.0
937;"Asus";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;12;"Nvidia";"Hybrid";128;1024;"Windows";2.2;72988.0
938;"Acer";"Netbook";11.6;"IPS";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";32;0;"Chrome OS";1.25;15824.0
939;"HP";"Ultrabook";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.43;77203.0
940;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";1.64;55905.0
941;"Lenovo";"Notebook";17.3;"Standard";1600;900;0;"AMD";"A4-Series";2.0;4;"AMD";"HDD";500;0;"Windows";2.8;20193.0
942;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";128;0;"Windows";1.95;67399.0
943;"HP";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";1.64;36444.0
944;"HP";"2 in 1 Convertible";13.3;"Quad HD";3200;1800;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";256;0;"Windows";1.42;74539.0
945;"Dell";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"Hybrid";10240;0;"Windows";2.65;50563.0
946;"Samsung";"Ultrabook";15.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.17;90523.0
947;"Lenovo";"Ultrabook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.32;95851.0
948;"MSI";"Gaming";17.3;"IPS 4K";3840;2160;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";512;2048;"Windows";2.43;141139.0
949;"Toshiba";"Notebook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.05;78588.0
950;"Dell";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Linux";2.62;49497.0
951;"HP";"Ultrabook";12.5;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.26;81998.0
952;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.04;47952.0
953;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";1.48;84715.0
954;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"AMD";"HDD";1024;0;"Windows";2.18;32714.0
955;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"HDD";500;0;"Windows";1.9;49817.0
956;"Dell";"2 in 1 Convertible";13.3;"Quad HD";3200;1800;1;"Intel";"Core i7";1.0;8;"Intel";"SSD";512;0;"Windows";1.24;107258.0
957;"HP";"Ultrabook";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.54;100551.0
958;"HP";"Notebook";13.3;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";1.49;42624.0
959;"Toshiba";"Notebook";13.3;"Standard";1366;768;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.5;64469.0
960;"Asus";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;32;"Nvidia";"SSD";256;256;"Windows";3.58;68145.0
961;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"SSD";256;0;"Windows";2.04;41025.0
962;"Dell";"2 in 1 Convertible";13.3;"Full HD";1920;1080;1;"Intel";"Core i7";1.0;16;"Intel";"SSD";256;0;"Windows";1.22;87859.0
963;"Lenovo";"Ultrabook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.13;109171.0
964;"Lenovo";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";512;0;"Windows";1.95;104588.0
965;"LG";"Ultrabook";15.6;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.08;111835.0
966;"Lenovo";"Notebook";17.3;"IPS 4K";3840;2160;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";512;0;"Windows";2.4;158135.0
967;"Toshiba";"Notebook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.47;79387.0
968;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.43;118761.0
969;"HP";"Netbook";12.5;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";512;0;"Windows";1.26;79014.0
970;"Dell";"2 in 1 Convertible";15.6;"IPS Full HD";1920;1080;1;"Intel";"Core i3";2.0;4;"Intel";"HDD";1024;0;"Windows";2.08;42410.0
971;"Acer";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";16;0;"Chrome OS";2.2;19128.0
972;"Toshiba";"Ultrabook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.2;84715.0
973;"Lenovo";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.6;42038.0
974;"HP";"Notebook";13.3;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.11;61219.0
975;"LG";"Ultrabook";14.0;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";512;0;"Windows";0.98;101179.0
976;"Dell";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.6;64202.0
977;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";1.64;63160.0
978;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"HDD";500;0;"Windows";2.09;55754.0
979;"HP";"Ultrabook";12.5;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";1.26;83064.0
980;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";2.31;63883.0
981;"HP";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";2.31;63350.0
982;"HP";"Ultrabook";12.5;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.26;63883.0
983;"HP";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.95;56477.0
984;"HP";"Notebook";13.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.49;58075.0
985;"Dell";"Ultrabook";13.3;"Quad HD";3200;1800;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.29;86527.0
986;"Lenovo";"Ultrabook";12.5;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.3;91295.0
987;"Lenovo";"Notebook";17.3;"Standard";1600;900;0;"Intel";"Core i5";2.0;8;"AMD";"HDD";10240;0;"Windows";3.0;35112.0
988;"Lenovo";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Nvidia";"HDD";1024;0;"Windows";2.3;52055.0
989;"MSI";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";3.78;133147.0
990;"HP";"Ultrabook";12.5;"4K";3840;2160;1;"Intel";"Core M";1.0;8;"Intel";"SSD";240;0;"Windows";1.09;165168.0
991;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";2.1;28771.0
992;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";2.31;50083.0
993;"Lenovo";"Ultrabook";12.5;"IPS";2560;1440;1;"Intel";"Core M";1.0;8;"Intel";"SSD";512;0;"Windows";0.99;74539.0
994;"HP";"Notebook";17.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.63;57542.0
995;"Lenovo";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;32;"Nvidia";"Hybrid";512;10240;"Windows";4.6;172627.0
996;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;6;"Nvidia";"SSD";256;0;"Windows";2.2;42038.0
997;"Lenovo";"2 in 1 Convertible";10.1;"IPS";1920;1200;1;"Intel";"Atom";1.0;4;"Intel";"SSD";64;0;"Windows";0.69;34433.0
998;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.04;54292.0
999;"HP";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";1.64;51841.0
1000;"Acer";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";1024;0;"Windows";2.4;26587.0
1001;"Acer";"Notebook";15.6;"Standard";1366;768;0;"AMD";"A9-Series";3.0;6;"AMD";"HDD";1024;0;"Windows";2.1;21792.0
1002;"Lenovo";"Notebook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";128;0;"Windows";1.44;46940.0
1003;"HP";"Notebook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.49;51149.0
1004;"MSI";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.7;63499.0
1005;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.95;63670.0
1006;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.84;65481.0
1007;"MSI";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.7;85195.0
1008;"Dell";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";128;1024;"Windows";2.6;71875.0
1009;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.2;59669.0
1010;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"AMD";"HDD";1024;0;"Windows";2.18;36496.0
1011;"HP";"Ultrabook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"AMD";"SSD";256;0;"Windows";1.84;69104.0
1012;"HP";"Ultrabook";13.3;"IPS 4K";3840;2160;0;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.3;109171.0
1013;"Lenovo";"2 in 1 Convertible";13.3;"IPS Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";512;0;"Windows";1.37;97236.0
1014;"HP";"Ultrabook";12.5;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.26;71875.0
1015;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";2.18;39960.0
1016;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";2.04;39534.0
1017;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.54;54931.0
1018;"Toshiba";"Ultrabook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.47;91908.0
1019;"HP";"Workstation";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"AMD";"SSD";256;0;"Windows";1.9;79654.0
1020;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";2.09;56634.0
1021;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.95;38889.0
1022;"Lenovo";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";180;0;"Windows";1.7;63883.0
1023;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.64;53840.0
1024;"Lenovo";"Ultrabook";12.5;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.36;87912.0
1025;"HP";"Notebook";13.3;"Quad HD";3200;1800;0;"Intel";"Pentium";1.0;4;"Intel";"SSD";32;0;"Chrome OS";1.29;32767.0
1026;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";2.31;62071.0
1027;"Acer";"Notebook";15.6;"Standard";1366;768;0;"AMD";"A8-Series";2.0;4;"AMD";"HDD";500;0;"Windows";2.4;20619.0
1028;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";1024;0;"Windows";2.18;37725.0
1029;"Lenovo";"2 in 1 Convertible";15.6;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;4;"Intel";"SSD";256;0;"Windows";1.8;45128.0
1030;"HP";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.95;61219.0
1031;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Pentium";1.0;4;"Intel";"HDD";1024;0;"Windows";2.2;16464.0
1032;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Pentium";1.0;4;"Intel";"HDD";500;0;"Linux";2.2;20965.0
1033;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";1024;0;"No OS";1.86;18434.0
1034;"HP";"Ultrabook";12.5;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.26;84129.0
1035;"Asus";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";256;1024;"Windows";2.7;85195.0
1036;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"HDD";1024;0;"No OS";1.86;15393.0
1037;"Dell";"Ultrabook";13.3;"IPS Full HD";1920;1080;0;"Intel";"Core i5";1.0;4;"AMD";"SSD";256;0;"Windows";1.4;43602.0
1038;"Lenovo";"2 in 1 Convertible";13.3;"IPS Quad HD";3200;1800;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";1024;0;"Windows";1.3;95851.0
1039;"HP";"Netbook";12.5;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";128;0;"Windows";2.4;85195.0
1040;"Toshiba";"Notebook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";128;0;"Windows";1.47;58874.0
1041;"Acer";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"Hybrid";256;1024;"Windows";2.4;42571.0
1042;"HP";"Netbook";12.5;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.26;88924.0
1043;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";1024;0;"Windows";2.18;29762.0
1044;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"AMD";"HDD";1024;0;"Windows";2.36;34035.0
1045;"MSI";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.6;85195.0
1046;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Pentium";1.0;4;"Intel";"HDD";1024;0;"Windows";1.96;26640.0
1047;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.2;63883.0
1048;"Asus";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";128;1024;"Windows";4.3;122491.0
1049;"Dell";"Gaming";17.3;"Standard";2560;1440;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";512;1024;"Windows";4.36;146946.0
1050;"Dell";"Ultrabook";12.5;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";1.5;60481.0
1051;"HP";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.75;74539.0
1052;"Asus";"Notebook";17.3;"Standard";1600;900;0;"Intel";"Pentium";1.0;4;"Nvidia";"HDD";1024;0;"Windows";2.8;28238.0
